,Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College,Race,Ethnicity,Citizenship,Residency
231,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,COMM,ARHU,Asian,Hispanic No,,
232,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ECONOMICS,BSOS,Asian,Hispanic No,,
233,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,,
234,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,,
235,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,
236,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,,
237,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,,
238,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
239,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
240,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,,
241,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
242,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
243,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
244,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,,
245,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,,
246,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,,
247,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,CMSC DATASCI,CMNS,White,Hispanic No,,
248,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
249,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-ELEC,ENGR,Asian,Hispanic No,,
250,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-CHEM,ENGR,Asian,Hispanic No,,
251,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,,
252,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-FIRE,ENGR,Asian,Hispanic No,,
253,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-ELEC,ENGR,Asian,Hispanic No,,
254,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
255,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
256,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
257,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
258,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-FIRE,ENGR,Black or African American,Hispanic No,,
259,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-AEROSP,ENGR,Hispanic,Hispanic Yes,,
260,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Hispanic,Hispanic Yes,,
261,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-ELEC,ENGR,Two or More,Hispanic No,,
262,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-ELEC,ENGR,White,Hispanic No,,
263,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,,
264,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-FIRE,ENGR,White,Hispanic No,,
265,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,,
266,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
267,2020,Fall,ENES472,0101,,,,Female,,Undergraduate,ENGR-FIRE,ENGR,White,Hispanic No,,
268,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-ELEC,ENGR,White,Hispanic No,,
269,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-FIRE,ENGR,White,Hispanic No,,
270,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
271,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
272,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,,
273,2020,Fall,ENES472,0101,,,,Male,,Undergraduate,LTSC,LTSC,Asian,Hispanic No,,
274,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
275,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
276,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
277,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
278,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
279,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,Asian,Hispanic No,,
280,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Black or African American,Hispanic No,,
281,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,Black or African American,Hispanic No,,
282,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,Black or African American,Hispanic No,,
283,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,Black or African American,Hispanic No,,
284,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Hispanic,Hispanic Yes,,
285,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Hispanic,Hispanic Yes,,
286,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,Hispanic,Hispanic Yes,,
287,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,Two or More,Hispanic No,,
288,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,Two or More,Hispanic No,,
289,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,Two or More,Hispanic No,,
290,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,Two or More,Hispanic No,,
291,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,Unknown,Hispanic Unknown,,
292,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
293,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
294,2020,Fall,ENGL101,FC15,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
295,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
296,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
297,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
298,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
299,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
300,2020,Fall,ENGL101,FC22,,,,Female,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
301,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
302,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
303,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
304,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
305,2020,Fall,ENGL101,FC15,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
306,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
307,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
308,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
309,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
310,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
311,2020,Fall,ENGL101,FC22,,,,Male,,Undergraduate,FR CONNECT,EXST,White,Hispanic No,,
312,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,ARCH,ARCH,White,Hispanic No,,
313,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,INFO SYS,BMGT,Asian,Hispanic No,,
314,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Hispanic,Hispanic Yes,,
315,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,BIO SCI:GENB,CMNS,Unknown,Hispanic Unknown,,
316,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
317,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
318,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
319,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
320,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,,
321,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-AEROSP,ENGR,Black or African American,Hispanic No,,
322,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,BIO ENGR,ENGR,Hispanic,Hispanic Yes,,
323,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,ENGR-AEROSP,ENGR,Two or More,Hispanic No,,
324,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic No,,
325,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,Unknown,Hispanic Unknown,,
326,2020,Fall,ENGL101H,1107,,,,Female,,Undergraduate,ENGIN-UNDECI,ENGR,White,Hispanic No,,
327,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
328,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
329,2020,Fall,ENGL101H,1107,,,,Male,,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,
330,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,ART STUDIO,ARHU,Black or African American,Hispanic No,,
331,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,CHINESE,ARHU,Black or African American,Hispanic No,,
332,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,HISTORY,ARHU,Hispanic,Hispanic Yes,,
333,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,JAPANESE,ARHU,Hispanic,Hispanic Yes,,
334,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,LINGUISTICS,ARHU,Hispanic,Hispanic Yes,,
335,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,,
336,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,ENGLISH,ARHU,Two or More,Hispanic No,,
337,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,ART STUDIO,ARHU,White,Hispanic No,,
338,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,COMM,ARHU,White,Hispanic No,,
339,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,HISTORY,ARHU,White,Hispanic No,,
340,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,ART STUDIO,ARHU,White,Hispanic No,,
341,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,FINANCE,BMGT,White,Hispanic No,,
342,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,INFO SYS,BMGT,White,Hispanic No,,
343,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,OM BA,BMGT,White,Hispanic No,,
344,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,,
345,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,,
346,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,,
347,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,,
348,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,,
349,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
350,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
351,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,,
352,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,,
353,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,BIO SCI:GENB,CMNS,Hispanic,Hispanic Yes,,
354,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,BIO SCI:GENB,CMNS,White,Hispanic No,,
355,2020,Fall,ENGL391,1201,,,,Female,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
356,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
357,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,,
358,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,CMSC CSECRTY,CMNS,White,Hispanic No,,
359,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,,
360,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,INFO SCI,INFO,White,Hispanic No,,
361,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,,
362,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,,
363,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,LTSC UNDECID,LTSC,Black or African American,Hispanic No,,
364,2020,Fall,ENGL391,1301,,,,Male,,Undergraduate,KINESIOLOGY,SPHL,Asian,Hispanic No,,
365,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Black or African American,Hispanic No,,
366,2020,Fall,ENGL391,1301,,,,Female,,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,,
367,2020,Fall,ENGL391,1201,,,,Male,,Undergraduate,INDIV STUDY,UGST,Black or African American,Hispanic No,,
368,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,ENGLISH,ARHU,White,Hispanic No,,
369,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,,
370,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,,
371,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Asian,Hispanic No,,
372,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,PUB HLTH SCI,SPHL,Black or African American,Hispanic No,,
373,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Black or African American,Hispanic No,,
374,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Black or African American,Hispanic No,,
375,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,,
376,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,,
377,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,,
378,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,,
379,2020,Fall,FMSC286,0101,,,,Female,,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,,
380,2020,Fall,FMSC286,0101,,,,Male,,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,,
381,2020,Fall,FMSC286,0101,,,,Male,,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,,
382,2020,Fall,FMSC286,0101,,,,Male,,Undergraduate,FAMILY SCI,SPHL,Asian,Hispanic No,,
383,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,COMM,ARHU,Asian,Hispanic No,,
384,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,CHINESE,ARHU,Black or African American,Hispanic No,,
385,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,,
386,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,COMM,ARHU,Two or More,Hispanic No,,
387,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,RUSSIAN,ARHU,White,Hispanic No,,
388,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,PHILPOLIECON,ARHU,White,Hispanic No,,
389,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,PHILOSOPHY,ARHU,White,Hispanic No,,
390,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,COMM,ARHU,White,Hispanic Unknown,,
391,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,COMM,ARHU,White,Hispanic No,,
392,2020,Fall,GVPT354,0102,,,,Male,,Undergraduate,SUPP CH MGMT,BMGT,Hispanic,Hispanic Yes,,
393,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,FINANCE,BMGT,Hispanic,Hispanic Yes,,
394,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,FINANCE,BMGT,White,Hispanic No,,
395,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,,
396,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,,
397,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,,
398,2020,Fall,GVPT354,0102,,,,Male,,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,,
399,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,,
400,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,,
401,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,,
402,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,ECONOMICS-BS,BSOS,Hispanic,Hispanic Yes,,
403,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,,
404,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,ECONOMICS,BSOS,Hispanic,Hispanic Yes,,
405,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,Two or More,Hispanic No,,
406,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,Unknown,Hispanic No,,
407,2020,Fall,GVPT354,0102,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,Unknown,Hispanic No,,
408,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,,
409,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,,
410,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
411,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,
412,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,,
413,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,
414,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,,
415,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,,
416,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,,
417,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
418,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
419,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,
420,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,,
421,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
422,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic Unknown,,
423,2020,Fall,GVPT354,0102,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
424,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,,
425,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,BIO SCI:CEBG,CMNS,Asian,Hispanic No,,
426,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,,
427,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,,
428,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,,
429,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,BIO SCI:PHNB,CMNS,Hispanic,Hispanic Yes,,
430,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,BIO SCI:GENB,CMNS,White,Hispanic No,,
431,2020,Fall,GVPT354,0102,,,,Female,,Undergraduate,EDS-ENGL-PRE,EDUC,Asian,Hispanic No,,
432,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,,
433,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,JOURNALISM,JOUR,Two or More,Hispanic No,,
434,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,,
435,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,,
436,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,IAP,LTSC,Hispanic,Hispanic Yes,,
437,2020,Fall,GVPT354,0103,,,,Male,,Undergraduate,LTSC,LTSC,Two or More,Hispanic No,,
438,2020,Fall,GVPT354,0101,,,,Male,,Undergraduate,LTSC NONDEG,LTSC,White,Hispanic No,,
439,2020,Fall,GVPT354,0101,,,,Female,,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,,
440,2020,Fall,GVPT354,0103,,,,Female,,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,,
441,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GEO SCIENCES,BSOS,Asian,Hispanic No,,
442,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,,
443,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,,
444,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,ENV S&P-PLTC,BSOS,Hispanic,Hispanic Yes,,
445,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,Two or More,Hispanic No,,
446,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Two or More,Hispanic No,,
447,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,Unknown,Hispanic No,,
448,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
449,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
450,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
451,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
452,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
453,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
454,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
455,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
456,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
457,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
458,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,
459,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
460,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
461,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,Asian,Hispanic No,,
462,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,,
463,2020,Fall,GVPT417,0101,,,,Male,,Undergraduate,ENV S&P-PLTC,BSOS,Hispanic,Hispanic Yes,,
464,2020,Fall,GVPT417,0101,,,,Female,,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,,
465,2020,Fall,HESI315,0301,,,,Female,,Undergraduate,COMM,ARHU,Asian,Hispanic No,,
466,2020,Fall,HESI315,0301,,,,Male,,Undergraduate,AMER STUDIES,ARHU,Black or African American,Hispanic No,,
